date,total_value,cash,positions_value
2025-06-28 23:00:00,101145.54047653594,80608.4339349818,20537.106541554138
2025-06-29 03:00:00,101156.45113141723,80608.4339349818,20548.017196435423
2025-06-29 07:00:00,101139.22378160467,80608.4339349818,20530.789846622865
2025-06-29 11:00:00,101172.52999124229,80608.4339349818,20564.09605626049
2025-06-29 15:00:00,101372.94149406179,80608.4339349818,20764.507559079982
2025-06-29 19:00:00,101241.05656049671,80608.4339349818,20632.62262551491
2025-06-29 23:00:00,101172.33857624438,80608.4339349818,20563.904641262576
2025-06-30 03:00:00,101354.75706925965,80608.4339349818,20746.323134277845
2025-06-30 07:00:00,101387.10620390768,80608.4339349818,20778.672268925875
2025-06-30 11:00:00,101213.68421579452,80608.4339349818,20605.250280812717
2025-06-30 15:00:00,101221.1494007133,80608.4339349818,20612.715465731497
2025-06-30 19:00:00,101210.23874583202,80608.4339349818,20601.80481085021
2025-06-30 23:00:00,101238.95099551963,80608.4339349818,20630.517060537823
2025-07-01 03:00:00,101124.1019967692,80608.4339349818,20515.668061787394
2025-07-01 07:00:00,101135.20406664841,80608.4339349818,20526.770131666606
2025-07-01 11:00:00,101127.5474667317,80608.4339349818,20519.1135317499
2025-07-01 15:00:00,101017.67525792713,80608.4339349818,20409.241322945323
2025-07-01 19:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-01 23:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-02 03:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-02 07:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-02 11:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-02 15:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-02 19:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-02 23:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-03 03:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-03 07:00:00,100875.07414711863,100875.07414711863,0.0
2025-07-03 11:00:00,100854.89913228921,80679.88430286548,20175.01482942373
2025-07-03 15:00:00,100911.55082489538,80679.88430286548,20231.666522029904
2025-07-03 19:00:00,100826.11195298444,80679.88430286548,20146.227650118963
2025-07-03 23:00:00,100953.80892784917,80679.88430286548,20273.924624983687
2025-07-04 03:00:00,100913.58069010277,80679.88430286548,20233.696387237287
2025-07-04 07:00:00,100846.22607185764,80679.88430286548,20166.341768992163
2025-07-04 11:00:00,100751.19147351178,80679.88430286548,20071.307170646294
2025-07-04 15:00:00,100779.24052001386,80679.88430286548,20099.35621714838
2025-07-04 19:00:00,100539.16282594013,80679.88430286548,19859.278523074652
2025-07-04 23:00:00,100517.20337506023,80679.88430286548,19837.319072194747
2025-07-05 03:00:00,100615.55957101818,80679.88430286548,19935.6752681527
2025-07-05 07:00:00,100645.08488312562,80679.88430286548,19965.200580260134
2025-07-05 11:00:00,100624.04809824907,80679.88430286548,19944.16379538359
2025-07-05 15:00:00,100640.10248670749,80679.88430286548,19960.218183842007
2025-07-05 19:00:00,100627.00062945981,80679.88430286548,19947.116326594332
2025-07-05 23:00:00,100642.31688511555,80679.88430286548,19962.43258225007
2025-07-06 03:00:00,100653.7579435572,80679.88430286548,19973.873640691716
2025-07-06 07:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-06 11:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-06 15:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-06 19:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-06 23:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-07 03:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-07 07:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-07 11:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-07 15:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-07 19:00:00,100605.02567779104,100605.02567779104,0.0
2025-07-07 23:00:00,100584.90467265548,80463.89953709727,20121.00513555821
2025-07-08 03:00:00,100628.4788001829,80463.89953709727,20164.57926308563
2025-07-08 07:00:00,100559.95196714833,80463.89953709727,20096.05243005106
2025-07-08 11:00:00,100666.46650110424,80463.89953709727,20202.56696400697
2025-07-08 15:00:00,100718.23405432058,80463.89953709727,20254.33451722331
2025-07-08 19:00:00,100627.7339433021,80463.89953709727,20163.834406204827
2025-07-08 23:00:00,100721.77212450444,80463.89953709727,20257.872587407168
2025-07-09 03:00:00,100751.38018551667,80463.89953709727,20287.480648419398
2025-07-09 07:00:00,100647.47265064358,80463.89953709727,20183.573113546314
2025-07-09 11:00:00,100707.43362954883,80463.89953709727,20243.534092451562
2025-07-09 15:00:00,100774.28453460158,80463.89953709727,20310.384997504312
2025-07-09 19:00:00,100777.26396212482,80463.89953709727,20313.364425027554
2025-07-09 23:00:00,101274.82835850635,80463.89953709727,20810.928821409077
2025-07-10 03:00:00,101187.12146079089,80463.89953709727,20723.22192369362
2025-07-10 07:00:00,101154.90640069582,80463.89953709727,20691.00686359855
2025-07-10 11:00:00,101185.25931858885,80463.89953709727,20721.359781491585
2025-07-10 15:00:00,101146.3405465665,80463.89953709727,20682.44100946923
2025-07-10 19:00:00,101221.57109152839,80463.89953709727,20757.671554431116
2025-07-10 23:00:00,101583.75774982256,80463.89953709727,21119.85821272529
2025-07-11 03:00:00,102070.52172143232,80463.89953709727,21606.62218433505
2025-07-11 07:00:00,102234.39023521065,80463.89953709727,21770.490698113383
2025-07-11 11:00:00,102363.9953324717,80463.89953709727,21900.095795374436
2025-07-11 15:00:00,102406.82460311832,80463.89953709727,21942.925066021053
2025-07-11 19:00:00,102231.78323612783,80463.89953709727,21767.883699030557
2025-07-11 23:00:00,102471.44093752865,80463.89953709727,22007.54140043138
2025-07-12 03:00:00,102358.78133430604,80463.89953709727,21894.88179720877
2025-07-12 07:00:00,102399.56224853042,80463.89953709727,21935.66271143315
2025-07-12 11:00:00,102398.0725347688,80463.89953709727,21934.17299767153
2025-07-12 15:00:00,102410.92131596278,80463.89953709727,21947.021778865514
2025-07-12 19:00:00,102278.70921961889,80463.89953709727,21814.80968252162
2025-07-12 23:00:00,102361.76076182928,80463.89953709727,21897.861224732012
2025-07-13 03:00:00,102337.36669898273,80463.89953709727,21873.467161885463
2025-07-13 07:00:00,102399.00360586982,80463.89953709727,21935.104068772547
2025-07-13 11:00:00,102442.95016183764,80463.89953709727,21979.05062474037
2025-07-13 15:00:00,102459.52322743568,80463.89953709727,21995.623690338412
2025-07-13 19:00:00,102574.04497286031,80463.89953709727,22110.145435763043
2025-07-13 23:00:00,102624.13659809483,80463.89953709727,22160.237060997562
2025-07-14 03:00:00,102648.53066094138,80463.89953709727,22184.631123844112
2025-07-14 07:00:00,102953.36333941313,80463.89953709727,22489.463802315862
2025-07-14 11:00:00,103318.34321101036,80463.89953709727,22854.44367391309
2025-07-14 15:00:00,103086.50650685804,80463.89953709727,22622.606969760775
2025-07-14 19:00:00,102786.51539811154,80463.89953709727,22322.615861014274
2025-07-14 23:00:00,102800.85389306716,80463.89953709727,22336.954355969894
2025-07-15 03:00:00,102787.07404077216,80463.89953709727,22323.17450367489
2025-07-15 07:00:00,102280.75757604113,80463.89953709727,21816.858038943858
2025-07-15 11:00:00,102209.80995814392,80463.89953709727,21745.910421046647
2025-07-15 15:00:00,102268.83986594815,80463.89953709727,21804.940328850877
2025-07-15 19:00:00,102132.5310567598,80463.89953709727,21668.631519662536
2025-07-15 23:00:00,102142.21419621035,80463.89953709727,21678.31465911308
2025-07-16 03:00:00,102394.16203614454,80463.89953709727,21930.26249904727
2025-07-16 07:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-16 11:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-16 15:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-16 19:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-16 23:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-17 03:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-17 07:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-17 11:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-17 15:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-17 19:00:00,102322.74832405416,102322.74832405416,0.0
2025-07-17 23:00:00,102302.28377438935,81837.73410957851,20464.54966481084
2025-07-18 03:00:00,102348.3692929737,81837.73410957851,20510.635183395192
2025-07-18 07:00:00,102527.03665793323,81837.73410957851,20689.302548354724
2025-07-18 11:00:00,102378.11852698526,81837.73410957851,20540.38441740675
2025-07-18 15:00:00,102345.10203605914,81837.73410957851,20507.367926480627
2025-07-18 19:00:00,102118.97346539333,81837.73410957851,20281.239355814818
2025-07-18 23:00:00,102033.68086383422,81837.73410957851,20195.94675425571
2025-07-19 03:00:00,102132.90229750279,81837.73410957851,20295.168187924282
2025-07-19 07:00:00,102199.96704469644,81837.73410957851,20362.232935117936
2025-07-19 11:00:00,102173.82898937994,81837.73410957851,20336.09487980143
2025-07-19 15:00:00,102196.69978778188,81837.73410957851,20358.96567820337
2025-07-19 19:00:00,102149.2385820756,81837.73410957851,20311.504472497094
2025-07-19 23:00:00,102141.84426379527,81837.73410957851,20304.11015421676
2025-07-20 03:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-20 07:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-20 11:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-20 15:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-20 19:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-20 23:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-21 03:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-21 07:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-21 11:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-21 15:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-21 19:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-21 23:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-22 03:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-22 07:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-22 11:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-22 15:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-22 19:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-22 23:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-23 03:00:00,102094.39750280377,102094.39750280377,0.0
2025-07-23 07:00:00,102073.9786233032,81655.09912274245,20418.879500560754
2025-07-23 11:00:00,102029.07171325774,81655.09912274245,20373.972590515288
2025-07-23 15:00:00,102059.69788179449,81655.09912274245,20404.598759052038
2025-07-23 19:00:00,102069.33308088471,81655.09912274245,20414.233958142257
2025-07-23 23:00:00,102029.24377038435,81655.09912274245,20374.144647641893
2025-07-24 03:00:00,102097.72250677552,81655.09912274245,20442.623384033068
2025-07-24 07:00:00,102055.22439650261,81655.09912274245,20400.12527376016
2025-07-24 11:00:00,102040.42748361407,81655.09912274245,20385.328360871616
2025-07-24 15:00:00,102071.91393778387,81655.09912274245,20416.81481504142
2025-07-24 19:00:00,102156.22192982327,81655.09912274245,20501.122807080814
2025-07-24 23:00:00,102134.71478899689,81655.09912274245,20479.615666254438
2025-07-25 03:00:00,102017.5438857748,81655.09912274245,20362.44476303234
2025-07-25 07:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-25 11:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-25 15:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-25 19:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-25 23:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-26 03:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-26 07:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-26 11:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-26 15:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-26 19:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-26 23:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-27 03:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-27 07:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-27 11:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-27 15:00:00,101490.63614124127,101490.63614124127,0.0
2025-07-27 19:00:00,101470.33801401302,81172.21078576476,20298.127228248253
2025-07-27 23:00:00,101535.7021382454,81172.21078576476,20363.491352480632
2025-07-28 03:00:00,101614.5839740337,81172.21078576476,20442.37318826893
2025-07-28 07:00:00,101585.66633792041,81172.21078576476,20413.455552155647
2025-07-28 11:00:00,101517.56444932228,81172.21078576476,20345.353663557515
2025-07-28 15:00:00,101506.27117131354,81172.21078576476,20334.06038554877
2025-07-28 19:00:00,101391.79839877045,81172.21078576476,20219.587613005686
2025-07-28 23:00:00,101374.34515093875,81172.21078576476,20202.134365173988
2025-07-29 03:00:00,101371.94960711873,81172.21078576476,20199.738821353967
2025-07-29 07:00:00,101488.98903375471,81172.21078576476,20316.778247989947
2025-07-29 11:00:00,101516.88000823084,81172.21078576476,20344.66922246608
2025-07-29 15:00:00,101462.63805173434,81172.21078576476,20290.42726596957
2025-07-29 19:00:00,101260.04348866851,81172.21078576476,20087.832702903746
2025-07-29 23:00:00,101274.41675158872,81172.21078576476,20102.20596582396
2025-07-30 03:00:00,101350.56082301127,81172.21078576476,20178.350037246506
2025-07-30 07:00:00,101387.86286249467,81172.21078576476,20215.652076729908
2025-07-30 11:00:00,101382.55844403603,81172.21078576476,20210.34765827126
2025-07-30 15:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-30 19:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-30 23:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-31 03:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-31 07:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-31 11:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-31 15:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-31 19:00:00,101267.3059219795,101267.3059219795,0.0
2025-07-31 23:00:00,101267.3059219795,101267.3059219795,0.0
2025-08-01 03:00:00,101267.3059219795,101267.3059219795,0.0
2025-08-01 07:00:00,101267.3059219795,101267.3059219795,0.0
2025-08-01 11:00:00,101267.3059219795,101267.3059219795,0.0
